geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	database	userId
GO:0010562	positive regulation of phosphorus metabolic process	http://amigo.geneontology.org/amigo/term/GO:0010562	1053	82	37.17774269928966	2.205620730210894	1.0868195232660582e-11	1.1387294557588977e-9	25;136;558;654;673;801;824;894;904;960;1027;1326;1453;1609;1739;1839;1847;1855;1991;2043;2069;2081;2149;2254;2260;2324;2889;3487;3565;4216;4293;4914;5151;5294;5525;5528;5576;5578;5604;5607;5621;5770;5903;5979;6348;6647;6789;7040;7057;7098;7410;7476;7481;7525;8312;8398;8567;8651;8767;8792;8795;8851;8877;9020;9021;9261;9618;10125;10637;10892;11214;11315;11331;23043;23236;23529;51422;51429;57521;83729;116986;376497	geneontology_Biological_Process	CCNT1;WNT11;MADD;NTRK1;ABL1;RAPGEF1;MAP3K8;ERN1;MALT1;CDKN1B;CDK5R1;VAV2;MAP3K14;PRKAR2A;DUSP5;SNX9;FGF9;THBS1;YES1;EREG;CSNK1D;RASGRP1;EPHA4;AKAP13;RANBP2;BMP6;TNFRSF11A;SOCS1;TGFB1;SLC27A1;TRAF4;AXIN1;FGFR1;RPTOR;RET;MAP3K9;PRNP;CLCF1;TNFRSF10B;AGAP2;IL4;PLA2G6;PDE8A;DGKQ;IGFBP4;PRKAG2;PTPN1;RIPK2;CCND2;MAP2K5;DLG1;TNIK;PRKCA;AXL;SPHK1;F2R;LEFTY1;SOCS3;WNT7A;MAP2K1;INHBE;CD44;ELANE;MAPKAPK2;PPP2R5A;PHB2;ADORA2B;TLR3;SOD1;PPP2R5D;CCL3;STK4;HBEGF;PARK7;CALM1;FLT4;PIK3CG;CAPN2;PLCB1;BRAF;MAP3K4;DVL1
GO:0045937	positive regulation of phosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0045937	1053	82	37.17774269928966	2.205620730210894	1.0868195232660582e-11	1.1387294557588977e-9	25;136;558;654;673;801;824;894;904;960;1027;1326;1453;1609;1739;1839;1847;1855;1991;2043;2069;2081;2149;2254;2260;2324;2889;3487;3565;4216;4293;4914;5151;5294;5525;5528;5576;5578;5604;5607;5621;5770;5903;5979;6348;6647;6789;7040;7057;7098;7410;7476;7481;7525;8312;8398;8567;8651;8767;8792;8795;8851;8877;9020;9021;9261;9618;10125;10637;10892;11214;11315;11331;23043;23236;23529;51422;51429;57521;83729;116986;376497	geneontology_Biological_Process	CCNT1;WNT11;MADD;NTRK1;ABL1;RAPGEF1;MAP3K8;ERN1;MALT1;CDKN1B;CDK5R1;VAV2;MAP3K14;PRKAR2A;DUSP5;SNX9;FGF9;THBS1;YES1;EREG;CSNK1D;RASGRP1;EPHA4;AKAP13;RANBP2;BMP6;TNFRSF11A;SOCS1;TGFB1;SLC27A1;TRAF4;AXIN1;FGFR1;RPTOR;RET;MAP3K9;PRNP;CLCF1;TNFRSF10B;AGAP2;IL4;PLA2G6;PDE8A;DGKQ;IGFBP4;PRKAG2;PTPN1;RIPK2;CCND2;MAP2K5;DLG1;TNIK;PRKCA;AXL;SPHK1;F2R;LEFTY1;SOCS3;WNT7A;MAP2K1;INHBE;CD44;ELANE;MAPKAPK2;PPP2R5A;PHB2;ADORA2B;TLR3;SOD1;PPP2R5D;CCL3;STK4;HBEGF;PARK7;CALM1;FLT4;PIK3CG;CAPN2;PLCB1;BRAF;MAP3K4;DVL1
GO:0001934	positive regulation of protein phosphorylation	http://amigo.geneontology.org/amigo/term/GO:0001934	940	76	33.18810839252828	2.289976852585852	1.1196155114134854e-11	1.1654246166517104e-9	25;136;558;654;673;801;894;904;960;1027;1326;1453;1609;1739;1839;1847;1855;1991;2043;2069;2081;2149;2254;2260;2324;2889;3487;3565;4216;4293;4914;5151;5294;5576;5578;5604;5607;5621;5770;5979;6348;6647;6789;7040;7057;7098;7476;7481;7525;8312;8398;8567;8651;8767;8792;8795;8851;8877;9020;9021;9261;9618;10125;10637;10892;11214;11315;11331;23043;23236;23529;51422;51429;57521;83729;376497	geneontology_Biological_Process	CCNT1;WNT11;MADD;NTRK1;ABL1;RAPGEF1;MAP3K8;ERN1;MALT1;CDKN1B;CDK5R1;MAP3K14;PRKAR2A;DUSP5;SNX9;FGF9;THBS1;YES1;EREG;CSNK1D;RASGRP1;EPHA4;AKAP13;BMP6;TNFRSF11A;SOCS1;TGFB1;SLC27A1;TRAF4;AXIN1;FGFR1;RPTOR;RET;MAP3K9;PRNP;CLCF1;TNFRSF10B;IL4;PLA2G6;PDE8A;DGKQ;IGFBP4;PRKAG2;PTPN1;RIPK2;CCND2;MAP2K5;DLG1;TNIK;PRKCA;AXL;SPHK1;F2R;LEFTY1;SOCS3;WNT7A;MAP2K1;INHBE;CD44;ELANE;MAPKAPK2;PHB2;ADORA2B;TLR3;SOD1;CCL3;STK4;HBEGF;PARK7;CALM1;FLT4;PIK3CG;PLCB1;BRAF;MAP3K4;DVL1
GO:0031328	positive regulation of cellular biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0031328	1829	120	64.57558537227045	1.8582874519559442	1.2827294781914134e-11	1.3265421863426266e-9	136;654;814;824;864;902;904;940;942;943;1028;1277;1855;1876;1938;1991;1997;2034;2069;2099;2113;2149;2260;2308;2355;2627;2908;2962;2972;3065;3178;3191;3398;3551;3565;3662;3726;4092;4094;4209;4216;4772;4791;4793;4854;4929;5187;5295;5467;5588;5591;5598;5604;5607;5966;5970;5979;5981;6198;6497;6595;6602;6610;6615;6720;6721;6775;6829;7040;7057;7098;7376;7476;7481;7525;7704;8013;8061;8312;8317;8398;8607;8767;8811;8864;9261;9441;9451;9970;9975;9984;10155;10267;10488;11108;11315;22927;22933;23129;23175;23236;23291;23462;23493;23541;27043;27230;28514;57521;64768;83667;84246;84433;114548;115650;116986;133746;135112;161882;376497	geneontology_Biological_Process	CCNT1;WNT11;PLXND1;PER2;CCNH;SIRT2;PIK3R1;RAMP1;NR4A2;IRF4;MAF;GALR2;FOSL2;NR4A3;JMY;CD86;REL;NR3C1;STAT4;SMARCA2;SKI;NFKBIB;RFC1;MEF2D;SEC14L2;FOXO1;NFATC1;SESN2;PRDM4;THBS1;RUNX3;YES1;NR1I3;EREG;HNRNPL;SREBF2;SMPD2;BMP6;NOTCH3;BRF1;TGFB1;SLC27A1;EPAS1;AXIN1;ETS1;PPARD;FGFR1;HABP4;RPTOR;RET;CD28;AGAP2;CARD11;IL4;ZFPM1;PLA2G6;IPPK;TRIM28;CAMK4;NR1H2;NLRP3;PRKDC;NR1D2;TNFRSF13C;RIPK2;RUVBL1;CDKN1C;FBXW11;PER1;PRKCQ;HEY1;COL1A1;ID2;MAP2K5;SERP1;GATA6;DLL1;EEF2;MED26;SMAD7;FOSL1;IKBKB;HEY2;HDAC1;F2R;NCOA7;ZBTB16;MAPK7;ESR1;WNT7A;MAP2K1;GTF2F1;ELF1;LPIN1;HNRNPA1;ELANE;MAPKAPK2;TNFRSF8;CDC7;ADORA2B;CREB3;TLR3;RPS6KB1;SMARCD1;SREBF1;SNAI1;JUNB;PELP1;PARK7;RELA;SUPT5H;MED10;NFKB2;THOC1;E2F6;CAPN2;PLCB1;EIF2AK3;MAP3K4;DVL1
GO:0002440	production of molecular mediator of immune response	http://amigo.geneontology.org/amigo/term/GO:0002440	184	29	6.496395685345961	4.464013801593987	1.29378729951668e-11	1.3293455827162998e-9	335;814;940;1235;1604;1739;1991;2956;3133;3565;3575;3805;4092;5423;5591;6810;7040;7098;7133;7293;7374;8013;9984;10892;11277;23529;84433;114548;118460	geneontology_Biological_Process	NR4A3;MALT1;KIR2DL4;TNFRSF4;TGFB1;CCR6;CD28;CLCF1;CARD11;IL4;CAMK4;IL7R;NLRP3;PRKDC;TNFRSF1B;DLG1;SMAD7;STX4;APOA1;ELANE;CD55;TLR3;MSH6;POLB;HLA-E;THOC1;TREX1;UNG;EXOSC6
PA443653	Cell Transformation, Neoplastic	https://www.pharmgkb.org/disease/PA443653	320	39	11.298079452775585	3.45191412071535	1.5519807661235063e-11	1.5844131846976257e-9	613;25;1027;27250;5295;673;3726;5979;26524;5584;864;558;11186;1326;6498;6497;6319;960;8877;5604;7704;8061;2113;2889;2308;6615;6304;6015;8607;2260;50855;3939;2972;894;5294;80326;8651;2034;3313	disease_GLAD4U	BCR;SATB1;PIK3R1;PDCD4;ABL1;RAPGEF1;MAP3K8;PARD6A;CDKN1B;SKI;FOXO1;SKIL;RUNX3;BRF1;SOCS1;EPAS1;ETS1;FGFR1;LDHA;RET;SCD;RUVBL1;PRKCI;CCND2;LATS2;FOSL1;WNT10A;AXL;RASSF1;SPHK1;ZBTB16;HSPA9;MAP2K1;CD44;RING1;SNAI1;JUNB;PIK3CG;BRAF
GO:0031400	negative regulation of protein modification process	http://amigo.geneontology.org/amigo/term/GO:0031400	522	52	18.429992107340173	2.8214879147609504	1.5909717987483418e-11	1.6138736857876491e-9	25;578;801;868;1027;1028;1407;1408;1540;1609;1739;1844;1846;1847;1850;1855;2308;2889;3551;4092;4249;4771;5187;5528;5576;5591;5621;5770;5970;6497;7016;7040;7128;7430;8651;8661;8864;9021;11171;11315;22933;23171;23530;26524;27250;50855;51422;56937;57521;80824;135112;340485	geneontology_Biological_Process	PER2;SIRT2;DUSP16;PDCD4;ABL1;RAPGEF1;BAK1;STRAP;TNFAIP3;PARD6A;CBLB;DUSP4;CDKN1B;SKI;PMEPA1;NF2;FOXO1;PRKAR2A;DUSP5;EZR;SOCS1;TGFB1;RPTOR;DUSP2;PRNP;ACER2;DGKQ;PRKAG2;PRKDC;PTPN1;TESK1;CRY2;CDKN1C;PER1;GPD1L;DLG1;LATS2;SMAD7;MGAT5;IKBKB;NCOA7;SOCS3;PPP2R5D;CRY1;DUSP8;PARK7;RELA;NNT;CALM1;CYLD;EIF3A;DVL1
GO:0032147	activation of protein kinase activity	http://amigo.geneontology.org/amigo/term/GO:0032147	306	38	10.803788476716653	3.517284708220099	1.6129320101754274e-11	1.616959557164565e-9	25;136;673;1326;1609;1739;1847;2081;2149;2889;3565;4216;4293;4914;5576;5604;5607;5621;5770;5979;6647;6789;7057;7098;7481;8312;8567;8651;8767;8795;9020;9261;9618;10892;11315;23043;51422;57521	geneontology_Biological_Process	WNT11;MADD;NTRK1;ABL1;RAPGEF1;MAP3K8;ERN1;MALT1;MAP3K14;PRKAR2A;DUSP5;THBS1;SOCS1;TRAF4;AXIN1;RPTOR;RET;MAP3K9;PRNP;TNFRSF10B;IL4;DGKQ;PRKAG2;PTPN1;RIPK2;MAP2K5;DLG1;TNIK;F2R;MAP2K1;MAPKAPK2;ADORA2B;TLR3;SOD1;STK4;PARK7;BRAF;MAP3K4
GO:0042326	negative regulation of phosphorylation	http://amigo.geneontology.org/amigo/term/GO:0042326	395	44	13.946066824519862	3.1550114131562568	1.614319788956209e-11	1.616959557164565e-9	25;578;801;868;1027;1028;1540;1609;1739;1844;1846;1847;1850;1855;2308;2889;4092;4771;5187;5525;5528;5576;5591;5621;5770;7016;7040;7128;7430;8651;8661;9021;11171;11315;22933;23171;23530;26524;27250;50855;51422;56937;57521;80824	geneontology_Biological_Process	SIRT2;DUSP16;PDCD4;ABL1;RAPGEF1;BAK1;STRAP;TNFAIP3;PARD6A;CBLB;DUSP4;CDKN1B;PMEPA1;NF2;FOXO1;PRKAR2A;DUSP5;EZR;SOCS1;TGFB1;RPTOR;DUSP2;PRNP;DGKQ;PRKAG2;PRKDC;PTPN1;TESK1;CDKN1C;PER1;GPD1L;DLG1;LATS2;SMAD7;SOCS3;PPP2R5A;PPP2R5D;DUSP8;PARK7;NNT;CALM1;CYLD;EIF3A;DVL1
GO:1901615	organic hydroxy compound metabolic process	http://amigo.geneontology.org/amigo/term/GO:1901615	474	49	16.735280189423836	2.9279461978154653	1.6805890012960845e-11	1.67281627716509e-9	335;654;801;1583;1609;1717;1733;2034;2194;2260;3067;3565;3631;3632;3635;3707;3939;4047;4597;4864;4929;5336;5467;5860;6319;6615;6647;6652;6720;6721;6799;8529;8644;8720;8811;8864;8871;8877;9619;11001;11315;23236;23541;51301;51422;64768;113026;197257;340485	geneontology_Biological_Process	PER2;ITPKB;NR4A2;GALR2;MVD;INPP4A;LSS;SEC14L2;INPP5D;FASN;SREBF2;DHCR7;BMP6;LDHD;SORD;EPAS1;PPARD;AKR1C3;FGFR1;LDHA;SYNJ2;IL4;IPPK;ACER2;DGKQ;SCD;MBTPS1;PRKAG2;CYP4F2;HDC;PLCG2;SLC27A2;CYP11A1;SPHK1;DIO1;PLCD3;ABCG1;APOA1;SOD1;SREBF1;SNAI1;GCNT4;PARK7;CALM1;INPP5A;NPC1;PLCB1;QDPR;SULT1A2
GO:0031401	positive regulation of protein modification process	http://amigo.geneontology.org/amigo/term/GO:0031401	1141	86	40.284714548802945	2.1348047507154417	1.791744530521555e-11	1.7723803349743036e-9	25;136;330;558;654;673;801;894;904;960;1027;1326;1453;1609;1739;1839;1847;1855;1991;2043;2069;2081;2149;2254;2260;2324;2889;3487;3565;4092;4216;4293;4914;5151;5294;5525;5528;5576;5578;5604;5607;5621;5770;5979;6348;6647;6720;6789;7040;7057;7098;7476;7481;7525;8312;8398;8567;8651;8767;8792;8795;8851;8877;9020;9021;9261;9618;10125;10267;10637;10892;11214;11315;11331;23043;23236;23529;25898;51422;51429;57521;57599;79139;83593;83729;376497	geneontology_Biological_Process	CCNT1;WNT11;MADD;NTRK1;RAMP1;ABL1;RAPGEF1;DERL1;MAP3K8;ERN1;MALT1;CDKN1B;CDK5R1;RASSF5;MAP3K14;PRKAR2A;DUSP5;SNX9;FGF9;WDR48;THBS1;YES1;EREG;CSNK1D;RASGRP1;EPHA4;AKAP13;BMP6;TNFRSF11A;SOCS1;TGFB1;SLC27A1;TRAF4;AXIN1;FGFR1;RPTOR;RET;MAP3K9;PRNP;CLCF1;TNFRSF10B;IL4;PLA2G6;PDE8A;DGKQ;IGFBP4;PRKAG2;PTPN1;RIPK2;CCND2;MAP2K5;DLG1;TNIK;SMAD7;PRKCA;AXL;SPHK1;F2R;LEFTY1;SOCS3;WNT7A;MAP2K1;RCHY1;INHBE;CD44;ELANE;MAPKAPK2;PPP2R5A;PHB2;ADORA2B;TLR3;SOD1;PPP2R5D;CCL3;SREBF1;STK4;HBEGF;PARK7;CALM1;FLT4;PIK3CG;BIRC3;PLCB1;BRAF;MAP3K4;DVL1
R-HSA-9006925	Intracellular signaling by second messengers	http://reactome.org/PathwayBrowser/#/R-HSA-9006925	279	36	9.850513022888713	3.6546319888466905	1.8361534515065614e-11	1.8050975227588579e-9	10000;1027;1107;115;1459;145957;1839;2069;2099;2254;2260;2308;23198;23239;29851;3065;3708;50852;5295;5525;5527;5528;5576;5578;5711;5717;57332;57521;6015;6615;801;814;842;8535;940;942	pathway_Reactome	PPP2R5C;PIK3R1;CD86;CDKN1B;PSMD5;FOXO1;PRKAR2A;ITPR1;FGF9;NRG4;EREG;CBX8;PSME4;CASP9;FGFR1;RPTOR;CD28;CSNK2A2;CAMK4;ADCY9;CHD3;PHLPP1;ICOS;TRAT1;PRKCA;HDAC1;AKT3;ESR1;RING1;PPP2R5A;PSMD11;PPP2R5D;SNAI1;HBEGF;CALM1;CBX4
GO:0002443	leukocyte mediated immunity	http://amigo.geneontology.org/amigo/term/GO:0002443	731	64	25.809050249934227	2.479750296125798	1.9619861291175766e-11	1.916968778670339e-9	136;613;814;820;925;940;960;1118;1235;1511;1604;1739;1778;1938;1991;2683;2956;3002;3133;3543;3565;3575;3594;3615;3635;3805;3811;4092;4353;5223;5236;5294;5657;5717;5834;5873;6348;6709;6810;6993;7040;7098;7133;7374;8013;8514;9437;9984;10125;10396;10450;10788;10892;11001;11277;23529;56253;64333;79888;84174;114548;117157;118460;138050	geneontology_Biological_Process	BCR;SLA2;B4GALT1;NCR1;LPCAT1;HGSNAT;NR4A3;MALT1;CAMP;ATP8A1;KIR2DL4;IL12RB1;INPP5D;DYNLT1;DYNC1H1;RASGRP1;TGFB1;CCR6;CD28;CLCF1;IL4;IGLL1;KIR3DL1;KCNAB2;CAMK4;GZMB;IL7R;NLRP3;TNFRSF1B;ARHGAP9;PGM1;DLG1;CRTAM;EEF2;IQGAP2;SMAD7;PRTN3;SLC27A2;STX4;CD8A;CTSG;PYGB;CD44;ELANE;CD55;ADORA2B;PSMD11;TLR3;RAB27A;MSH6;SPTAN1;CCL3;CHIT1;MPO;PIK3CG;SH2D1B;PGAM1;HLA-E;THOC1;PPIE;TREX1;UNG;IMPDH2;EXOSC6
HP:0000951	Abnormality of the skin	http://compbio.charite.de/hpoweb/showterm?id=HP:0000951	1486	103	52.46545645882662	1.9631964906439237	2.1065593713842645e-11	2.045674667601573e-9	8514;3914;6497;6775;197131;5922;5195;6228;673;1717;2254;5604;10000;25;4914;9791;5295;6595;1277;7040;5873;56983;80326;2073;2099;2175;2260;51422;2317;2324;28960;335;51604;23020;4597;10804;6709;2627;8792;23129;10907;4771;4791;23236;2767;8942;4854;10999;4864;138050;843;2956;84876;2961;9128;940;115650;7133;9184;5116;1027;1028;11277;3090;1145;5250;5264;29851;1235;5336;9451;3313;1291;1292;3418;5500;1493;3575;1540;3594;5657;1583;1716;10019;5932;1855;5979;5980;114548;3587;2908;9060;1991;84433;3543;7128;5096;8795;9817;2591;6789;11178;7293	phenotype_Human_Phenotype_Ontology	PLXND1;PRPF4;PIK3R1;NTRK1;ABL1;HGSNAT;PAPSS2;CHRNE;PEX14;TNFAIP3;PIGT;MVD;PHYH;NR3C1;STAT4;CDKN1B;SMARCA2;SKI;ORAI1;NF2;CTLA4;IL12RB1;FGF9;TNFRSF4;HIC1;PCNT;TXNL4A;DHCR7;TNFRSF11A;NOTCH3;TGFB1;CCR6;UBR1;DCPS;IL10RA;FGFR1;RET;CD28;TNFRSF10B;PCCB;CARD11;PPP1CB;IGLL1;KCNAB2;FANCA;KYNU;RASA2;GJB6;SLC25A3;IL7R;PRKAG2;NLRP3;TNFRSF1B;SH2B3;LZTS1;TNFRSF13C;ICOS;DGUOK;CDKN1C;COL1A1;POGLUT1;BUB3;GATA6;PLCG2;KEAP1;GTF2E2;PRTN3;SNRNP200;WNT10A;CYP11A1;LAMB3;GALNT3;AKT3;HSPA9;ESR1;MAP2K1;APOA1;REV3L;COL6A1;CASP10;FLNB;ELANE;COL6A2;RAB27A;MSH6;SPTAN1;PTDSS1;STK4;SLC27A4;IDH2;FLT4;RBBP8;CYLD;RPS23;NFKB2;NPC1;TREX1;PLCB1;BRAF;EIF2AK3;ERCC5;GNA11;DVL1
HP:0001871	Abnormality of blood and blood-forming tissues	http://compbio.charite.de/hpoweb/showterm?id=HP:0001871	934	75	32.97626940278874	2.274362787491583	2.1492696511415943e-11	2.074501119035214e-9	843;613;25;3587;11277;5657;2639;6775;2175;79001;29851;673;4791;2767;5873;4854;1277;5922;10019;5979;114548;2956;84876;115650;1493;5589;5604;5096;1991;84433;10999;3575;7174;2132;7293;3313;330;335;3418;51604;197131;1604;8792;10841;27235;3702;10892;5826;81693;3914;7040;7128;2034;5116;6789;5295;9451;3543;4926;925;4864;940;7133;9184;2581;1716;54205;7056;462;5236;4353;2627;2683;5195;79087	phenotype_Human_Phenotype_Ontology	BCR;B4GALT1;PIK3R1;ALG12;ABL1;PEX14;TNFAIP3;PIGT;MALT1;GALC;STAT4;ORAI1;CTLA4;TNFRSF4;PCNT;GCDH;THBD;TNFRSF11A;NOTCH3;TGFB1;UBR1;EPAS1;AMN;IL10RA;RET;CD28;PCCB;CARD11;IGLL1;ITK;VKORC1;FANCA;RASA2;IL7R;NLRP3;ABCD4;TNFRSF1B;SH2B3;CYCS;TNFRSF13C;ICOS;DGUOK;SERPINC1;COL1A1;PGM1;BUB3;GATA6;NUMA1;FTCD;PRTN3;LAMB3;HSPA9;TPP2;CD8A;MAP2K1;EXT2;APOA1;CASP10;COQ2;ELANE;CD55;RAB27A;MSH6;STK4;PRKCSH;MPO;SLC27A4;IDH2;BIRC3;NFKB2;NPC1;TREX1;BRAF;EIF2AK3;GNA11
GO:1902105	regulation of leukocyte differentiation	http://amigo.geneontology.org/amigo/term/GO:1902105	254	34	8.9678505656406209	3.791320980555523	2.4274027232706885e-11	2.32884432354271e-9	25;558;639;673;814;864;940;942;1493;1540;2175;3398;3565;3575;3594;3635;3662;3707;4092;5295;5578;6348;6647;7040;7098;7704;8651;8744;8767;10125;10892;84433;114548;161882	geneontology_Biological_Process	PIK3R1;ITPKB;ABL1;IRF4;CD86;MALT1;CTLA4;IL12RB1;INPP5D;RUNX3;PRDM1;RASGRP1;SOCS1;TGFB1;CD28;CARD11;IL4;ZFPM1;FANCA;CAMK4;IL7R;NLRP3;RIPK2;ID2;TNFSF9;SMAD7;PRKCA;AXL;ZBTB16;TLR3;SOD1;CCL3;CYLD;BRAF
GO:0018209	peptidyl-serine modification	http://amigo.geneontology.org/amigo/term/GO:0018209	283	36	9.991739016048408	3.6029764130326027	2.7785218570386405e-11	2.6497448559998436e-9	578;673;814;960;1453;1455;1459;1609;2081;2591;3551;4092;5578;5584;5588;5591;5598;5979;6198;6789;7040;8312;8317;8767;8851;9024;9261;9451;10000;11315;23171;26524;56983;57521;57731;619373	geneontology_Biological_Process	MBOAT4;BAK1;SPTBN4;ERN1;CDK5R1;CSNK1D;TGFB1;AXIN1;RPTOR;RET;CSNK2A2;DGKQ;CAMK4;PRKDC;RIPK2;PRKCQ;PRKCI;GPD1L;POGLUT1;LATS2;SMAD7;PRKCA;IKBKB;BRSK2;GALNT3;AKT3;MAPK7;CD44;MAPKAPK2;CDC7;CSNK1G2;RPS6KB1;STK4;PARK7;BRAF;EIF2AK3
PA165108622	Drug interaction with drug	https://www.pharmgkb.org/disease/PA165108622	451	47	15.92323072875559	2.9516623102824986	3.3460234583060355e-11	3.171950571248924e-9	2099;84876;5970;2908;5295;9817;960;3065;9970;5604;7057;5578;3551;3676;5294;578;8795;801;25;3838;6810;3313;7416;64857;7534;904;4363;56616;5321;5338;3716;1511;5500;10267;6776;5588;5770;2043;8874;11331;2081;5757;2308;5141;7525;23413;54941	disease_GLAD4U	CCNT1;PDE4A;PIK3R1;RAMP1;RNF125;ABL1;BAK1;ERN1;NR3C1;ARHGEF7;ORAI1;FOXO1;THBS1;YES1;NR1I3;JAK1;NCS1;EPHA4;ABCC1;PLD2;KPNA2;TNFRSF10B;PPP1CB;ITGA4;PLEKHG2;PTPN1;PRKCQ;KEAP1;STAT5A;PRKCA;VDAC1;IKBKB;STX4;HDAC1;HSPA9;DIABLO;ESR1;MAP2K1;CTSG;CD44;PHB2;PLA2G4A;RELA;CALM1;YWHAZ;PIK3CG;PTMA
HP:0010978	Abnormality of immune system physiology	http://compbio.charite.de/hpoweb/showterm?id=HP:0010978	981	77	34.635674822415154	2.2231413245099514	3.4002578530589744e-11	3.2042903294566407e-9	5873;843;3594;8792;3702;7040;29851;940;5295;4791;115650;1991;7374;84433;1493;3543;5336;7133;3551;79087;1277;1027;7174;2073;3105;2099;5236;8312;3313;330;335;29072;50615;6595;5591;3560;3575;3587;5657;10804;23129;6775;10892;54941;673;1717;2767;8942;4854;4914;3914;2908;5980;9060;114548;84876;7128;5096;4094;2175;2260;27148;2581;613;6789;138050;925;9184;5116;11277;7293;25802;1235;1291;1292;5979;28514	phenotype_Human_Phenotype_Ontology	PLXND1;BCR;PIK3R1;NTRK1;RNF125;ALG12;MAF;HGSNAT;IL21R;PAPSS2;TNFAIP3;MALT1;NR3C1;GALC;STAT4;CDKN1B;SMARCA2;ORAI1;CTLA4;IL12RB1;TNFRSF4;PCNT;DHCR7;TNFRSF11A;NOTCH3;TGFB1;CCR6;AXIN1;IL10RA;FGFR1;RET;CD28;PCCB;CARD11;IGLL1;ITK;FANCA;KYNU;GJB6;IL7R;NLRP3;PRKDC;TNFRSF1B;TNFRSF13C;ICOS;COL1A1;PGM1;BUB3;PLCG2;DLL1;PRTN3;IKBKB;LAMB3;HSPA9;TPP2;CD8A;ESR1;APOA1;SETD2;REV3L;COL6A1;CASP10;ELANE;STK36;COL6A2;IL2RB;RAB27A;STK4;LMOD1;BIRC3;NFKB2;TREX1;BRAF;ERCC5;UNG;HLA-A;GNA11
GO:0002237	response to molecule of bacterial origin	http://amigo.geneontology.org/amigo/term/GO:0002237	314	38	11.086240463036042	3.427672358966084	3.51261242315104e-11	3.290697967711969e-9	25;558;613;654;824;842;942;1511;1604;1991;2149;3587;3595;3726;4353;4791;4793;5336;5467;5578;5734;5970;6198;6348;7040;7056;7128;7133;7376;8767;8792;9261;10804;10892;10949;22933;27250;114548	geneontology_Biological_Process	BCR;SIRT2;PDCD4;ABL1;IL12RB2;TNFAIP3;CD86;MALT1;NFKBIB;BMP6;THBD;TNFRSF11A;TGFB1;CASP9;PPARD;IL10RA;PTGER4;NR1H2;GJB6;NLRP3;TNFRSF1B;RIPK2;PLCG2;PRKCA;AXL;F2R;CTSG;HNRNPA0;ELANE;MAPKAPK2;CD55;RPS6KB1;CCL3;JUNB;RELA;MPO;NFKB2;CAPN2
GO:0046486	glycerolipid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0046486	437	46	15.428939752696659	2.9814103066907207	3.881073240563637e-11	3.611459218241216e-9	335;824;940;942;1040;1609;1839;2069;2099;2254;2260;3631;3632;3635;5294;5295;5321;5336;5338;5867;6720;7376;8398;8527;8651;8811;8871;9021;9791;22908;23171;23175;23236;29851;50852;51604;55224;55326;56895;59339;79888;80055;84174;116986;145957;376497	geneontology_Biological_Process	PLEKHA2;AGPAT4;SLA2;PIK3R1;LPCAT1;GALR2;PIGT;PGAP1;INPP4A;CD86;INPP5D;FGF9;NRG4;EREG;SACM1L;SOCS1;SLC27A1;PLD2;FGFR1;SYNJ2;CD28;AGAP2;AGPAT5;PLA2G6;DGKQ;NR1H2;CDS1;DGKD;ICOS;GPD1L;PLCG2;TRAT1;SOCS3;ESR1;APOA1;LPIN1;PLA2G4A;SREBF1;PTDSS1;ETNK2;HBEGF;INPP5A;PIK3CG;RAB4A;CAPN2;PLCB1
